measure,region_name,sex,age,cause,metric,year,val,upper,lower
Incidence,Mpumalanga,Male,55-59 years,HIV/AIDS,Number,2015,442.2773637,676.1135804,259.8963787
Incidence,Mpumalanga,Female,55-59 years,HIV/AIDS,Number,2015,719.028149,1036.502951,473.010482
Incidence,Mpumalanga,Male,55-59 years,HIV/AIDS,Number,2016,434.0008758,684.6023114,246.5638009
Incidence,Mpumalanga,Female,55-59 years,HIV/AIDS,Number,2016,725.8732707,1077.463541,469.8874667
Incidence,Mpumalanga,Male,55-59 years,HIV/AIDS,Number,2017,412.1145582,667.9357603,227.2669993
Incidence,Mpumalanga,Female,55-59 years,HIV/AIDS,Number,2017,709.3282588,1083.620209,441.1077527
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2005,5752.915267,11806.1442,2369.931977
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2005,16402.71736,25096.84178,9186.039971
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2006,5771.645296,11720.86109,2400.09613
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2006,16525.54795,24884.87353,9396.313699
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2007,5750.381785,11699.37642,2406.309847
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2007,16564.63336,24728.2064,9492.60178
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2008,5722.46138,11540.51706,2366.885406
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2008,16561.10085,24683.68351,9508.481306
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2009,5687.284077,11542.60821,2348.724662
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2009,16532.93215,24672.13928,9506.368748
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2010,5571.997278,11337.36393,2299.799784
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2010,16302.62185,24380.60313,9245.753237
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2011,5365.687113,11055.97233,2209.08245
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2011,15822.65641,23656.266,9005.846067
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2012,5136.462347,10576.49123,2124.194278
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2012,15236.39091,22882.19688,8528.915404
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2013,4889.531832,10151.2188,1986.07362
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2013,14539.1528,22415.80555,8008.757544
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2014,4617.121823,9507.785101,1819.99053
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2014,13749.69142,21250.749,7522.953754
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2015,4368.740895,8902.384527,1686.440637
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2015,13043.18845,20315.34795,7183.440629
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2016,4129.945551,8558.765432,1550.119929
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2016,12345.54562,19616.38826,6572.267317
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2017,3789.927672,8048.055555,1373.848457
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2017,11312.08016,18723.85022,5739.123196
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1990,1993.918586,2994.512187,1263.30556
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1990,3328.040937,4794.98347,2183.486214
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1991,3304.497416,4927.99639,2126.99717
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1991,5505.902182,7795.477612,3701.69554
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1992,5133.231552,7725.769145,3366.219802
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1992,8499.78591,11818.92864,5830.592488
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1993,7387.421668,11077.79079,4923.266335
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1993,12088.09639,16333.06656,8610.579374
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1994,9792.519221,14399.62742,6619.992287
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1994,15717.46306,20713.84863,11635.97953
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1995,12019.89674,16742.39131,8430.652011
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1995,18746.53066,23680.54375,14458.14195
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1996,13803.25808,18618.71572,9965.226846
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1996,20717.87127,25599.33354,16250.71068
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1997,14967.5885,19913.96456,10979.76114
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1997,21489.38932,26636.11842,16706.21456
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1998,15497.35158,20624.23207,11194.93464
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1998,21208.24823,26922.31055,15896.50792
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1999,15517.73141,21021.32851,11073.55553
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1999,20239.59545,26479.70791,14550.73005
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2000,15229.77488,21002.14801,10553.39355
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2000,18937.48969,25340.09122,13327.90952
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2001,14750.44724,20436.93482,10128.80556
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2001,17483.97145,23596.62766,12235.80112
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2002,14166.05327,19405.13287,9812.245233
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2002,16087.83888,21614.55156,11417.70375
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2003,13648.13578,18579.89593,9544.262855
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2003,14993.53668,20080.36762,10764.43368
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2004,13323.64231,17963.03768,9406.209569
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2004,14308.2544,19127.34664,10373.42652
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2005,13242.1497,17846.35415,9428.85254
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2005,14042.45458,18449.59479,10231.17281
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2006,13356.20603,17930.81207,9611.238443
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2006,14132.70742,18380.77256,10413.08549
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2007,13579.55644,18166.28832,9773.75816
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2007,14493.96633,18930.9548,10795.02937
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2008,13909.62888,18489.91064,10086.18451
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2008,15098.46984,19637.39315,11313.97436
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2009,14293.13455,19004.58964,10450.4615
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2009,15841.42608,20555.62068,11975.89828
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2010,14568.71225,19265.57716,10715.97138
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2010,16522.87234,21260.44524,12576.54688
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2011,14584.23277,19203.70421,10621.21644
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2011,16954.28816,21880.29678,12738.5757
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2012,14356.48654,19297.37731,10373.2366
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2012,17095.00278,22150.78261,12514.41683
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2013,13968.01158,18822.4295,9850.730624
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2013,16970.11233,22204.58989,12261.73237
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2014,13533.33791,18495.29881,9423.124005
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2014,16732.45906,22127.28221,12002.14579
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2015,13127.8823,18391.02201,8914.705751
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2015,16528.74083,22147.77002,11642.12306
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2016,12640.56809,18383.63966,8257.783837
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2016,16228.37206,22649.49236,10898.49719
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2017,11750.93021,18194.44784,7337.80281
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2017,15356.01512,22371.48886,9865.132883
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1990,2033.122792,3202.882897,1145.416641
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1990,1725.869382,2767.554199,999.2602231
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1991,3386.162225,5289.517699,1958.271045
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1991,2898.532497,4605.795016,1708.656486
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1992,5272.906047,8296.939524,3134.881365
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1992,4560.248734,7162.546588,2719.19515
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1993,7584.45689,11570.53321,4600.708923
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1993,6625.467283,10151.95614,4091.67478
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1994,10008.15076,14910.81186,6344.187454
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1994,8804.882881,13208.33123,5564.502514
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1995,12139.26386,17735.30553,7963.588736
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1995,10692.3384,15417.87956,6953.670926
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1996,13624.89343,19427.92962,9144.27625
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1996,11929.91916,16423.98685,7975.581827
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1997,14322.28672,20123.28658,9539.363764
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1997,12388.73644,16803.83109,8459.637767
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1998,14328.45475,20140.95471,9563.883349
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1998,12154.07398,16662.51421,8048.111567
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1999,13875.03217,19863.56515,8926.823879
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1999,11474.75776,16052.49435,7401.89966
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2000,13256.71828,19050.71413,8338.796412
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2000,10627.17885,14927.45193,6704.774721
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2001,12654.02893,18110.30712,8075.475038
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2001,9761.316763,13923.12503,6104.570811
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2002,12120.72853,17162.31142,7818.649571
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2002,8966.233085,12715.57066,5708.32156
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2003,11727.57991,16499.08421,7661.394654
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2003,8313.805521,11840.38804,5267.389214
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2004,11500.24489,16037.31305,7576.684279
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2004,7817.10084,11148.72768,4873.423683
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2005,11414.1219,15820.64812,7445.228439
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2005,7458.615441,10742.7249,4580.740261
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2006,11396.51502,15956.65603,7410.266755
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2006,7203.833108,10438.49139,4458.389223
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2007,11400.46715,16021.26888,7353.934524
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2007,7021.986217,10161.42744,4321.320714
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2008,11473.94961,16189.38907,7436.51928
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2008,6935.158491,10058.24199,4202.408328
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2009,11631.44013,16170.74934,7664.200908
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2009,6945.462746,10127.84601,4214.906812
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2010,11811.378,16403.18718,7804.325374
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2010,7016.562694,10231.18679,4293.925365
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2011,11949.61816,16700.24322,7939.896772
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2011,7115.641176,10291.7094,4420.277098
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2012,12076.59435,17059.72274,7917.954488
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2012,7255.310944,10591.85491,4445.979358
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2013,12181.98843,17445.84692,7853.515819
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2013,7411.51109,10930.69824,4531.056396
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2014,12262.84958,17544.87616,7779.13433
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2014,7581.666311,11231.23485,4581.409791
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2015,12379.80983,18001.38682,7688.099997
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2015,7807.717961,11647.77275,4722.876983
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2016,12374.65852,18192.26842,7428.739571
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2016,7972.168943,12256.75728,4637.049692
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2017,11832.75396,18041.36815,6799.793303
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2017,7768.060352,12241.57325,4340.323157
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1990,1532.029711,2586.556543,771.4885059
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1990,1283.120789,1928.327587,789.8306042
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1991,2554.969633,4213.155624,1336.758002
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1991,2170.636534,3257.727186,1365.351589
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1992,3985.358451,6601.04923,2123.84451
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1992,3437.204366,5136.180717,2204.430957
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1993,5745.977039,9390.518688,3177.632725
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1993,5035.431363,7369.973017,3266.734117
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1994,7606.271916,12029.94305,4260.279007
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1994,6781.496338,9770.117212,4472.438793
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1995,9255.358491,14317.33688,5290.419878
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1995,8396.289848,11971.43062,5687.543917
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1996,10420.12708,15848.137,6009.878414
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1996,9616.492969,13463.53479,6611.55943
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1997,10972.47361,16626.1828,6347.862361
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1997,10299.16596,14339.81098,7000.99193
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1998,10970.84367,16815.85166,6233.171388
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1998,10446.43449,14928.39829,6917.91307
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1999,10565.19493,16357.56634,5878.455983
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1999,10192.87819,14909.38649,6599.277913
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2000,9950.15546,15429.42908,5531.364063
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2000,9693.305113,14512.55819,6082.331774
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2001,9263.048499,14442.75901,5072.993874
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2001,9033.020046,13467.04813,5661.159221
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2002,8596.875822,13477.53406,4683.256818
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2002,8319.03345,12397.90082,5210.302084
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2003,8038.818424,12505.30533,4424.540694
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2003,7656.725734,11365.87306,4900.514403
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2004,7618.701906,11738.85064,4171.063611
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2004,7097.606272,10443.32247,4599.783204
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2005,7346.763992,11405.61129,4023.424337
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2005,6665.169526,9809.430986,4334.518324
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2006,7213.581794,11162.37184,3965.230457
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2006,6356.019691,9260.92461,4156.505828
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2007,7184.263008,11070.45118,3957.217253
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2007,6136.645331,8891.111467,4031.787084
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2008,7244.959967,11098.17574,4015.094922
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2008,5992.36889,8739.038092,3906.538961
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2009,7350.449409,11234.95166,4104.370539
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2009,5891.577684,8562.45516,3839.563158
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2010,7418.675174,11334.79792,4194.273139
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2010,5776.308797,8363.972604,3749.100467
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2011,7402.82263,11489.382,4204.029141
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2011,5614.768446,8094.110417,3591.198592
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2012,7348.200697,11693.45055,4142.186073
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2012,5432.837861,7950.011453,3425.803046
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2013,7280.672869,11586.11011,4066.741603
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2013,5252.741755,7707.895738,3316.789861
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2014,7233.321462,11460.04176,4015.282038
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2014,5115.169123,7555.908594,3127.181501
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2015,7285.112222,11681.71758,4010.767993
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2015,5085.477193,7653.267892,3051.089622
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2016,7375.527649,12080.94115,3985.7395
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2016,5115.369964,7901.306257,2992.98828
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2017,7246.960726,12150.8049,3787.033717
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2017,5022.262144,8054.440494,2792.117835
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1990,716.8577926,1234.492645,361.0011988
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1990,853.8128387,1311.466186,482.4811555
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1991,1215.90317,2076.472738,610.3722226
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1991,1426.595842,2206.240956,809.429626
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1992,1922.395461,3330.015533,976.1680752
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1992,2248.558747,3530.324279,1310.217707
